data_somministrazione,area,vaccinazioni,booster
2021-10-08,EMR,4979,917
2021-10-08,FVG,743,347
2021-10-08,LAZ,5071,3692
2021-10-08,LIG,2385,910
2021-10-08,LOM,12011,3777
2021-10-08,MAR,1959,732
2021-10-08,MOL,275,962
2021-10-08,PAB,637,385
2021-10-08,PAT,880,405
2021-10-08,PIE,6983,8123
2021-10-08,PUG,5649,693
2021-10-08,SAR,3704,322
2021-10-08,SIC,8453,797
2021-10-08,TOS,8183,1743
2021-10-08,UMB,769,1071
2021-10-08,VDA,150,1
2021-10-08,VEN,5405,3855
2021-10-09,ABR,979,75
2021-10-09,BAS,735,91
2021-10-09,CAL,3040,114
2021-10-09,CAM,5924,2181
2021-10-09,EMR,8011,778
2021-10-09,FVG,1422,147
2021-10-09,LAZ,8283,3830
2021-10-09,LIG,1419,506
2021-10-09,LOM,11616,3448
2021-10-09,MAR,1724,400
2021-10-09,MOL,463,420
2021-10-09,PAB,867,66
2021-10-09,PAT,417,57
2021-10-09,PIE,7897,5469
2021-10-09,PUG,1117,384
2021-10-09,SAR,347,45
2021-10-09,SIC,8777,754
2021-10-09,TOS,7902,585
2021-10-09,UMB,779,801
2021-10-09,VDA,0,0
2021-10-09,VEN,4311,1977
2021-10-10,ABR,191,298
2021-10-10,BAS,478,24
2021-10-10,CAL,494,49
2021-10-10,CAM,3350,2089
2021-10-10,EMR,5456,439
2021-10-10,FVG,2141,68
2021-10-10,LAZ,5929,2044
2021-10-10,LIG,57,23
2021-10-10,LOM,5740,1792
2021-10-10,MAR,106,122
2021-10-10,MOL,2,81
2021-10-10,PAB,28,4
2021-10-10,PAT,43,4
2021-10-10,PIE,5101,4400
2021-10-10,PUG,85,255
2021-10-10,SAR,1427,10
2021-10-10,SIC,5303,567
2021-10-10,TOS,7054,441
2021-10-10,UMB,469,257
2021-10-10,VDA,0,0
2021-10-10,VEN,2268,630
2021-10-11,ABR,1282,1519
2021-10-11,BAS,776,114
2021-10-11,CAL,3555,441
2021-10-11,CAM,7767,4709
2021-10-11,EMR,5429,4701
2021-10-11,FVG,1877,611
2021-10-11,LAZ,6573,4435
2021-10-11,LIG,2183,942
2021-10-11,LOM,14866,5460
2021-10-11,MAR,1951,858
2021-10-11,MOL,351,690
2021-10-11,PAB,605,156
2021-10-11,PAT,1156,474
2021-10-11,PIE,7052,6487
2021-10-11,PUG,5742,914
2021-10-11,SAR,2174,411
2021-10-11,SIC,8615,1340
2021-10-11,TOS,9147,2359
2021-10-11,UMB,515,892
2021-10-11,VDA,0,0
2021-10-11,VEN,5714,3520
2021-10-12,ABR,1637,1734
2021-10-12,BAS,717,266
2021-10-12,CAL,2537,455
2021-10-12,CAM,6853,5116
2021-10-12,EMR,7540,4080
2021-10-12,FVG,2032,624
2021-10-12,LAZ,6374,5413
2021-10-12,LIG,2426,1079
2021-10-12,LOM,13445,6530
2021-10-12,MAR,1334,969
2021-10-12,MOL,214,354
2021-10-12,PAB,158,194
2021-10-12,PAT,1202,564
2021-10-12,PIE,6433,8382
2021-10-12,PUG,6312,1172
2021-10-12,SAR,1843,634
2021-10-12,SIC,7796,1809
2021-10-12,TOS,8321,2409
2021-10-12,UMB,557,1167
2021-10-12,VDA,59,0
2021-10-12,VEN,6605,3880
2021-10-13,ABR,1410,1179
2021-10-13,BAS,578,323
2021-10-13,CAL,3276,426
2021-10-13,CAM,6747,5797
2021-10-13,EMR,6797,4870
2021-10-13,FVG,2632,782
2021-10-13,LAZ,5912,5370
2021-10-13,LIG,2269,996
2021-10-13,LOM,14079,6630
2021-10-13,MAR,1842,969
2021-10-13,MOL,232,456
2021-10-13,PAB,1211,335
2021-10-13,PAT,982,299
2021-10-13,PIE,7063,8276
2021-10-13,PUG,4196,1556
2021-10-13,SAR,2525,730
2021-10-13,SIC,8465,1488
2021-10-13,TOS,10414,5659
2021-10-13,UMB,808,1404
2021-10-13,VDA,61,49
2021-10-13,VEN,6578,4448
2021-10-14,ABR,1142,1293
2021-10-14,BAS,580,134
2021-10-14,CAL,2930,476
2021-10-14,CAM,10088,8331
2021-10-14,EMR,7018,4824
2021-10-14,FVG,957,781
2021-10-14,LAZ,6160,6108
2021-10-14,LIG,2583,1619
2021-10-14,LOM,13617,7192
2021-10-14,MAR,2623,804
2021-10-14,MOL,195,637
2021-10-14,PAB,1550,390
2021-10-14,PAT,1190,523
2021-10-14,PIE,7256,9224
2021-10-14,PUG,7249,2025
2021-10-14,SAR,2095,862
2021-10-14,SIC,7690,1442
2021-10-14,TOS,8830,6942
2021-10-14,UMB,716,1224
2021-10-14,VDA,218,33
2021-10-14,VEN,6712,3553
2021-10-15,ABR,1562,1272
2021-10-15,BAS,690,170
2021-10-15,CAL,4107,434
2021-10-15,CAM,8749,4629
2021-10-15,EMR,7505,5083
2021-10-15,FVG,916,908
2021-10-15,LAZ,6678,5710
2021-10-15,LIG,2445,1474
2021-10-15,LOM,13468,7275
2021-10-15,MAR,2641,959
2021-10-15,MOL,246,790
2021-10-15,PAB,932,912
2021-10-15,PAT,1090,405
2021-10-15,PIE,7507,7877
2021-10-15,PUG,4458,2221
2021-10-15,SAR,4614,855
2021-10-15,SIC,8745,1591
2021-10-15,TOS,7633,7366
2021-10-15,UMB,901,912
2021-10-15,VDA,117,1
2021-10-15,VEN,8482,4682
2021-10-16,ABR,1152,886
2021-10-16,BAS,778,129
2021-10-16,CAL,2649,255
2021-10-16,CAM,7650,3605
2021-10-16,EMR,6072,3209
2021-10-16,FVG,2103,560
2021-10-16,LAZ,9249,5340
2021-10-16,LIG,1622,839
2021-10-16,LOM,11771,4482
2021-10-16,MAR,2083,502
2021-10-16,MOL,308,695
2021-10-16,PAB,1269,1070
2021-10-16,PAT,531,117
2021-10-16,PIE,8213,5460
2021-10-16,PUG,703,329
2021-10-16,SAR,1297,241
2021-10-16,SIC,7802,1325
2021-10-16,TOS,8294,4614
2021-10-16,UMB,1168,934
2021-10-16,VDA,163,1
2021-10-16,VEN,7982,2137
2021-10-17,ABR,309,562
2021-10-17,BAS,474,250
2021-10-17,CAL,699,126
2021-10-17,CAM,6760,3474
2021-10-17,EMR,7649,2774
2021-10-17,FVG,1522,996
2021-10-17,LAZ,6104,2858
2021-10-17,LIG,236,47
2021-10-17,LOM,6748,1988
2021-10-17,MAR,116,183
2021-10-17,MOL,2,1
2021-10-17,PAB,482,196
2021-10-17,PAT,48,4
2021-10-17,PIE,5128,4693
2021-10-17,PUG,27,29
2021-10-17,SAR,224,67
2021-10-17,SIC,4228,744
2021-10-17,TOS,6369,3822
2021-10-17,UMB,563,320
2021-10-17,VDA,0,0
2021-10-17,VEN,3697,661
2021-10-18,ABR,1311,1872
2021-10-18,BAS,585,207
2021-10-18,CAL,3143,770
2021-10-18,CAM,7771,4812
2021-10-18,EMR,5930,6317
2021-10-18,FVG,1041,567
2021-10-18,LAZ,6561,5814
2021-10-18,LIG,3074,1491
2021-10-18,LOM,15779,8895
2021-10-18,MAR,2434,1096
2021-10-18,MOL,271,741
2021-10-18,PAB,560,238
2021-10-18,PAT,1281,519
2021-10-18,PIE,8088,8569
2021-10-18,PUG,6322,4470
2021-10-18,SAR,3392,887
2021-10-18,SIC,7375,1908
2021-10-18,TOS,7291,6380
2021-10-18,UMB,870,1064
2021-10-18,VDA,266,0
2021-10-18,VEN,6902,2759
2021-10-19,ABR,1237,1665
2021-10-19,BAS,482,216
2021-10-19,CAL,2322,676
2021-10-19,CAM,8599,5556
2021-10-19,EMR,5075,6801
2021-10-19,FVG,2347,1154
2021-10-19,LAZ,6075,6064
2021-10-19,LIG,2754,1743
2021-10-19,LOM,13842,12830
2021-10-19,MAR,2100,1390
2021-10-19,MOL,178,798
2021-10-19,PAB,132,364
2021-10-19,PAT,1064,743
2021-10-19,PIE,6382,8710
2021-10-19,PUG,6899,4329
2021-10-19,SAR,2063,1573
2021-10-19,SIC,6086,2019
2021-10-19,TOS,4854,7805
2021-10-19,UMB,806,1076
2021-10-19,VDA,142,279
2021-10-19,VEN,4827,3534
2021-10-20,ABR,1812,1453
2021-10-20,BAS,526,414
2021-10-20,CAL,2659,524
2021-10-20,CAM,6517,5087
2021-10-20,EMR,4755,5118
2021-10-20,FVG,2161,1377
2021-10-20,LAZ,6051,7236
2021-10-20,LIG,2646,1645
2021-10-20,LOM,12229,14881
2021-10-20,MAR,2417,1493
2021-10-20,MOL,178,678
2021-10-20,PAB,741,689
2021-10-20,PAT,807,788
2021-10-20,PIE,5784,9290
2021-10-20,PUG,4558,4948
2021-10-20,SAR,1504,1728
2021-10-20,SIC,6544,2718
2021-10-20,TOS,6139,12603
2021-10-20,UMB,916,1239
2021-10-20,VDA,293,0
2021-10-20,VEN,5760,4193
2021-10-21,ABR,1381,1381
2021-10-21,BAS,450,256
2021-10-21,CAL,2149,843
2021-10-21,CAM,5678,5298
2021-10-21,EMR,5645,6640
2021-10-21,FVG,1651,742
2021-10-21,LAZ,7337,7173
2021-10-21,LIG,2270,1953
2021-10-21,LOM,11458,15133
2021-10-21,MAR,2249,1700
2021-10-21,MOL,289,689
2021-10-21,PAB,1047,439
2021-10-21,PAT,1073,1119
2021-10-21,PIE,6822,10223
2021-10-21,PUG,6521,5741
2021-10-21,SAR,1864,2508
2021-10-21,SIC,5753,3677
2021-10-21,TOS,6176,10408
2021-10-21,UMB,1124,988
2021-10-21,VDA,190,319
2021-10-21,VEN,7115,4442
2021-10-22,ABR,1481,1580
2021-10-22,BAS,444,335
2021-10-22,CAL,2994,782
2021-10-22,CAM,6028,5954
2021-10-22,EMR,5620,6163
2021-10-22,FVG,2044,544
2021-10-22,LAZ,4124,6799
2021-10-22,LIG,2326,1783
2021-10-22,LOM,11356,14530
2021-10-22,MAR,2339,1487
2021-10-22,MOL,230,545
2021-10-22,PAB,1294,625
2021-10-22,PAT,813,1256
2021-10-22,PIE,6389,9611
2021-10-22,PUG,4239,4547
2021-10-22,SAR,2867,2099
2021-10-22,SIC,6144,3213
2021-10-22,TOS,5456,9374
2021-10-22,UMB,798,1086
2021-10-22,VDA,237,0
2021-10-22,VEN,6548,4631
2021-10-23,ABR,948,997
2021-10-23,BAS,540,484
2021-10-23,CAL,1923,616
2021-10-23,CAM,4852,5221
2021-10-23,EMR,5730,6185
2021-10-23,FVG,3138,1040
2021-10-23,LAZ,5197,6554
2021-10-23,LIG,1540,1285
2021-10-23,LOM,9799,8532
2021-10-23,MAR,1331,1027
2021-10-23,MOL,154,480
2021-10-23,PAB,1066,344
2021-10-23,PAT,376,23
2021-10-23,PIE,5795,6802
2021-10-23,PUG,459,538
2021-10-23,SAR,982,965
2021-10-23,SIC,5733,2573
2021-10-23,TOS,6266,4723
2021-10-23,UMB,1008,936
2021-10-23,VDA,1,142
2021-10-23,VEN,3911,2458
2021-10-24,ABR,204,296
2021-10-24,BAS,372,301
2021-10-24,CAL,494,75
2021-10-24,CAM,2822,2189
2021-10-24,EMR,2630,2264
2021-10-24,FVG,2067,379
2021-10-24,LAZ,3814,3409
2021-10-24,LIG,57,51
2021-10-24,LOM,3536,3728
2021-10-24,MAR,307,358
2021-10-24,MOL,0,0
2021-10-24,PAB,0,0
2021-10-24,PAT,0,0
2021-10-24,PIE,3453,4846
2021-10-24,PUG,166,39
2021-10-24,SAR,710,218
2021-10-24,SIC,3162,1082
2021-10-24,TOS,5132,2303
2021-10-24,UMB,770,295
2021-10-24,VDA,2,161
2021-10-24,VEN,3665,1423
2021-10-25,ABR,1609,1695
2021-10-25,BAS,423,433
2021-10-25,CAL,2210,791
2021-10-25,CAM,5734,5059
2021-10-25,EMR,3877,8566
2021-10-25,FVG,1594,1308
2021-10-25,LAZ,4684,8049
2021-10-25,LIG,2315,2304
2021-10-25,LOM,10989,16463
2021-10-25,MAR,2164,1543
2021-10-25,MOL,119,734
2021-10-25,PAB,679,445
2021-10-25,PAT,913,842
2021-10-25,PIE,5746,10194
2021-10-25,PUG,4774,5678
2021-10-25,SAR,1133,3132
2021-10-25,SIC,4547,2661
2021-10-25,TOS,5604,5068
2021-10-25,UMB,764,1696
2021-10-25,VDA,253,378
2021-10-25,VEN,4729,4530
2021-10-26,ABR,1190,1631
2021-10-26,BAS,392,368
2021-10-26,CAL,1779,1106
2021-10-26,CAM,4980,4982
2021-10-26,EMR,4191,8935
2021-10-26,FVG,1473,1839
2021-10-26,LAZ,4501,8784
2021-10-26,LIG,1808,2425
2021-10-26,LOM,8780,19364
2021-10-26,MAR,1804,1720
2021-10-26,MOL,105,532
2021-10-26,PAB,330,788
2021-10-26,PAT,889,948
2021-10-26,PIE,5532,10691
2021-10-26,PUG,5034,5971
2021-10-26,SAR,1403,3152
2021-10-26,SIC,3736,2930
2021-10-26,TOS,4301,6244
2021-10-26,UMB,606,3069
2021-10-26,VDA,70,290
2021-10-26,VEN,5425,5939
2021-10-27,ABR,1406,1756
2021-10-27,BAS,310,383
2021-10-27,CAL,2272,1374
2021-10-27,CAM,4529,5414
2021-10-27,EMR,3842,9161
2021-10-27,FVG,1484,1354
2021-10-27,LAZ,4386,9150
2021-10-27,LIG,2222,2333
2021-10-27,LOM,8010,20564
2021-10-27,MAR,1805,2226
2021-10-27,MOL,178,847
2021-10-27,PAB,918,430
2021-10-27,PAT,647,794
2021-10-27,PIE,5138,11460
2021-10-27,PUG,3280,6109
2021-10-27,SAR,1044,3349
2021-10-27,SIC,5030,3698
2021-10-27,TOS,5579,13663
2021-10-27,UMB,672,3318
2021-10-27,VDA,221,40
2021-10-27,VEN,5329,6477
2021-10-28,ABR,1698,1978
2021-10-28,BAS,377,557
2021-10-28,CAL,1678,1055
2021-10-28,CAM,4325,5995
2021-10-28,EMR,4602,10796
2021-10-28,FVG,588,2154
2021-10-28,LAZ,4878,9434
2021-10-28,LIG,1873,2708
2021-10-28,LOM,8153,20951
2021-10-28,MAR,1462,2407
2021-10-28,MOL,138,822
2021-10-28,PAB,1185,724
2021-10-28,PAT,1103,900
2021-10-28,PIE,5107,11928
2021-10-28,PUG,4950,6556
2021-10-28,SAR,1288,3203
2021-10-28,SIC,4478,3733
2021-10-28,TOS,5451,14330
2021-10-28,UMB,1169,5430
2021-10-28,VDA,123,304
2021-10-28,VEN,6807,8054
2021-10-29,ABR,1698,1844
2021-10-29,BAS,317,455
2021-10-29,CAL,2290,1345
2021-10-29,CAM,5119,5725
2021-10-29,EMR,4508,10427
2021-10-29,FVG,1884,1404
2021-10-29,LAZ,4026,8972
2021-10-29,LIG,1768,2392
2021-10-29,LOM,8061,20207
2021-10-29,MAR,1961,2328
2021-10-29,MOL,243,1686
2021-10-29,PAB,1218,1162
2021-10-29,PAT,883,733
2021-10-29,PIE,5588,11645
2021-10-29,PUG,4115,6131
2021-10-29,SAR,2634,2891
2021-10-29,SIC,3267,2673
2021-10-29,TOS,3204,11782
2021-10-29,UMB,612,2479
2021-10-29,VDA,258,93
2021-10-29,VEN,8007,6648
2021-10-30,ABR,1275,1325
2021-10-30,BAS,466,398
2021-10-30,CAL,1630,1186
2021-10-30,CAM,4446,4456
2021-10-30,EMR,5460,8871
2021-10-30,FVG,1559,1557
2021-10-30,LAZ,4778,8093
2021-10-30,LIG,1274,1729
2021-10-30,LOM,6209,10681
2021-10-30,MAR,1251,1557
2021-10-30,MOL,205,1413
2021-10-30,PAB,590,736
2021-10-30,PAT,231,32
2021-10-30,PIE,5516,8398
2021-10-30,PUG,442,613
2021-10-30,SAR,475,600
2021-10-30,SIC,4562,2551
2021-10-30,TOS,4097,6551
2021-10-30,UMB,736,1671
2021-10-30,VDA,1,180
2021-10-30,VEN,5445,5472
2021-10-31,ABR,105,207
2021-10-31,BAS,336,165
2021-10-31,CAL,361,150
2021-10-31,CAM,2193,2147
2021-10-31,EMR,2874,3198
2021-10-31,FVG,619,758
2021-10-31,LAZ,3432,5231
2021-10-31,LIG,44,75
2021-10-31,LOM,1932,3454
2021-10-31,MAR,269,237
2021-10-31,MOL,0,0
2021-10-31,PAB,1,0
2021-10-31,PAT,5,2
2021-10-31,PIE,2619,5107
2021-10-31,PUG,4,0
2021-10-31,SAR,616,194
2021-10-31,SIC,4628,1610
2021-10-31,TOS,1805,2433
2021-10-31,UMB,345,456
2021-10-31,VDA,0,138
2021-10-31,VEN,2969,2697
2021-11-01,ABR,134,96
2021-11-01,BAS,316,134
2021-11-01,CAL,334,203
2021-11-01,CAM,2644,1799
2021-11-01,EMR,1898,2602
2021-11-01,FVG,1,0
2021-11-01,LAZ,3018,3694
2021-11-01,LIG,292,229
2021-11-01,LOM,3148,8450
2021-11-01,MAR,337,454
2021-11-01,MOL,56,974
2021-11-01,PAB,0,1
2021-11-01,PAT,0,1
2021-11-01,PIE,1436,5229
2021-11-01,PUG,0,9
2021-11-01,SAR,0,0
2021-11-01,SIC,2923,1432
2021-11-01,TOS,1463,956
2021-11-01,UMB,366,398
2021-11-01,VDA,0,0
2021-11-01,VEN,669,1472
2021-11-02,ABR,1688,2110
2021-11-02,BAS,417,312
2021-11-02,CAL,1724,1523
2021-11-02,CAM,5601,5095
2021-11-02,EMR,4815,8889
2021-11-02,FVG,1164,1038
2021-11-02,LAZ,5160,8573
2021-11-02,LIG,3054,2577
2021-11-02,LOM,7875,20447
2021-11-02,MAR,1941,1718
2021-11-02,MOL,258,1239
2021-11-02,PAB,621,287
2021-11-02,PAT,1373,618
2021-11-02,PIE,4790,9570
2021-11-02,PUG,4423,5218
2021-11-02,SAR,1750,2536
2021-11-02,SIC,5884,3365
2021-11-02,TOS,2545,6191
2021-11-02,UMB,611,1611
2021-11-02,VDA,155,304
2021-11-02,VEN,6906,6064
2021-11-03,ABR,1898,2655
2021-11-03,BAS,377,550
2021-11-03,CAL,2673,1673
2021-11-03,CAM,5645,8171
2021-11-03,EMR,4057,12072
2021-11-03,FVG,1185,1579
2021-11-03,LAZ,5115,10800
2021-11-03,LIG,2281,2761
2021-11-03,LOM,7014,23428
2021-11-03,MAR,1566,3152
2021-11-03,MOL,220,1602
2021-11-03,PAB,504,546
2021-11-03,PAT,706,793
2021-11-03,PIE,5055,10278
2021-11-03,PUG,3567,5923
2021-11-03,SAR,1359,2765
2021-11-03,SIC,7622,4857
2021-11-03,TOS,3354,13687
2021-11-03,UMB,705,2140
2021-11-03,VDA,34,221
2021-11-03,VEN,5781,8934
2021-11-04,ABR,1163,2147
2021-11-04,BAS,521,562
2021-11-04,CAL,2010,1838
2021-11-04,CAM,6287,9085
2021-11-04,EMR,4390,12713
2021-11-04,FVG,1100,2318
2021-11-04,LAZ,5395,11620
2021-11-04,LIG,2414,3402
2021-11-04,LOM,6857,23628
2021-11-04,MAR,1276,3070
2021-11-04,MOL,198,1199
2021-11-04,PAB,715,1290
2021-11-04,PAT,617,825
2021-11-04,PIE,3709,10405
2021-11-04,PUG,4129,7930
2021-11-04,SAR,1471,3737
2021-11-04,SIC,7388,5089
2021-11-04,TOS,3607,14390
2021-11-04,UMB,563,2034
2021-11-04,VDA,275,363
2021-11-04,VEN,5148,8934
2021-11-05,ABR,1762,3067
2021-11-05,BAS,561,777
2021-11-05,CAL,2661,2645
2021-11-05,CAM,6872,10268
2021-11-05,EMR,4057,13943
2021-11-05,FVG,1736,2582
2021-11-05,LAZ,5292,12419
2021-11-05,LIG,2002,3172
2021-11-05,LOM,6769,24319
2021-11-05,MAR,1887,3291
2021-11-05,MOL,187,1078
2021-11-05,PAB,946,1349
2021-11-05,PAT,917,911
2021-11-05,PIE,4821,12493
2021-11-05,PUG,3322,7644
2021-11-05,SAR,1886,3834
2021-11-05,SIC,7764,6193
2021-11-05,TOS,3051,13305
2021-11-05,UMB,536,2150
2021-11-05,VDA,222,355
2021-11-05,VEN,5810,9305
2021-11-06,ABR,920,1977
2021-11-06,BAS,641,715
2021-11-06,CAL,1824,1834
2021-11-06,CAM,5342,7519
2021-11-06,EMR,3826,11743
2021-11-06,FVG,1586,1889
2021-11-06,LAZ,5433,11322
2021-11-06,LIG,1780,2272
2021-11-06,LOM,5205,14178
2021-11-06,MAR,958,2365
2021-11-06,MOL,237,999
2021-11-06,PAB,549,705
2021-11-06,PAT,13,20
2021-11-06,PIE,4182,8573
2021-11-06,PUG,381,1771
2021-11-06,SAR,872,1617
2021-11-06,SIC,5963,6114
2021-11-06,TOS,2898,6902
2021-11-06,UMB,748,1879
2021-11-06,VDA,1,144
2021-11-06,VEN,3090,6385
2021-11-07,ABR,149,363
2021-11-07,BAS,191,298
2021-11-07,CAL,378,269
2021-11-07,CAM,2730,4569
2021-11-07,EMR,2532,4192
2021-11-07,FVG,777,1408
2021-11-07,LAZ,3992,7271
2021-11-07,LIG,57,41
2021-11-07,LOM,1693,5042
2021-11-07,MAR,340,426
2021-11-07,MOL,0,0
2021-11-07,PAB,0,11
2021-11-07,PAT,0,0
2021-11-07,PIE,1919,4816
2021-11-07,PUG,17,104
2021-11-07,SAR,169,465
2021-11-07,SIC,3596,2994
2021-11-07,TOS,1610,2377
2021-11-07,UMB,119,98
2021-11-07,VDA,0,120
2021-11-07,VEN,1965,3004
2021-11-08,ABR,1304,2992
2021-11-08,BAS,501,1081
2021-11-08,CAL,2179,2633
2021-11-08,CAM,5748,7796
2021-11-08,EMR,3087,12490
2021-11-08,FVG,525,2709
2021-11-08,LAZ,3217,13672
2021-11-08,LIG,1924,4099
2021-11-08,LOM,7158,25657
2021-11-08,MAR,1769,3368
2021-11-08,MOL,194,1534
2021-11-08,PAB,613,1032
2021-11-08,PAT,462,749
2021-11-08,PIE,4576,11510
2021-11-08,PUG,3710,8943
2021-11-08,SAR,1267,3495
2021-11-08,SIC,6070,7547
2021-11-08,TOS,2885,6078
2021-11-08,UMB,632,1972
2021-11-08,VDA,211,424
2021-11-08,VEN,3466,11414
2021-11-09,ABR,1129,3386
2021-11-09,BAS,479,977
2021-11-09,CAL,1598,2862
2021-11-09,CAM,4616,12363
2021-11-09,EMR,3283,13848
2021-11-09,FVG,383,2502
2021-11-09,LAZ,3597,14030
2021-11-09,LIG,1611,4770
2021-11-09,LOM,6088,28187
2021-11-09,MAR,954,3451
2021-11-09,MOL,118,877
2021-11-09,PAB,260,541
2021-11-09,PAT,615,1001
2021-11-09,PIE,3751,12125
2021-11-09,PUG,3786,10226
2021-11-09,SAR,1253,4179
2021-11-09,SIC,4959,7591
2021-11-09,TOS,2718,8360
2021-11-09,UMB,613,1812
2021-11-09,VDA,70,293
2021-11-09,VEN,3496,10747
2021-11-10,ABR,1212,3776
2021-11-10,BAS,336,868
2021-11-10,CAL,1919,3512
2021-11-10,CAM,4178,11702
2021-11-10,EMR,2732,13554
2021-11-10,FVG,922,3099
2021-11-10,LAZ,2905,16111
2021-11-10,LIG,1259,4114
2021-11-10,LOM,5519,28632
2021-11-10,MAR,1233,4581
2021-11-10,MOL,157,1091
2021-11-10,PAB,595,840
2021-11-10,PAT,395,1005
2021-11-10,PIE,3498,12836
2021-11-10,PUG,2518,9208
2021-11-10,SAR,716,3612
2021-11-10,SIC,4296,7981
2021-11-10,TOS,3943,16408
2021-11-10,UMB,709,2101
2021-11-10,VDA,28,767
2021-11-10,VEN,3487,10558
2021-11-11,ABR,939,3485
2021-11-11,BAS,224,1281
2021-11-11,CAL,1418,3674
2021-11-11,CAM,3956,10766
2021-11-11,EMR,3239,12919
2021-11-11,FVG,981,2317
2021-11-11,LAZ,3022,16339
2021-11-11,LIG,1260,4750
2021-11-11,LOM,5775,27410
2021-11-11,MAR,1013,4445
2021-11-11,MOL,141,947
2021-11-11,PAB,396,1791
2021-11-11,PAT,741,1562
2021-11-11,PIE,3404,13262
2021-11-11,PUG,3529,9289
2021-11-11,SAR,1408,4349
2021-11-11,SIC,4168,7058
2021-11-11,TOS,3714,15442
2021-11-11,UMB,656,1963
2021-11-11,VDA,539,514
2021-11-11,VEN,4383,11553
2021-11-12,ABR,1568,4564
2021-11-12,BAS,249,1106
2021-11-12,CAL,2189,4401
2021-11-12,CAM,4163,10622
2021-11-12,EMR,2819,13993
2021-11-12,FVG,1465,3549
2021-11-12,LAZ,2586,17357
2021-11-12,LIG,1088,4035
2021-11-12,LOM,6321,27145
2021-11-12,MAR,1531,4480
2021-11-12,MOL,137,1453
2021-11-12,PAB,753,2371
2021-11-12,PAT,428,1120
2021-11-12,PIE,3807,12589
2021-11-12,PUG,2360,9625
2021-11-12,SAR,954,4566
2021-11-12,SIC,4308,9023
2021-11-12,TOS,4921,12664
2021-11-12,UMB,679,2093
2021-11-12,VDA,381,319
2021-11-12,VEN,3628,11464
2021-11-13,ABR,861,2218
2021-11-13,BAS,400,1347
2021-11-13,CAL,1392,4193
2021-11-13,CAM,3295,10586
2021-11-13,EMR,2541,13764
2021-11-13,FVG,695,2724
2021-11-13,LAZ,3092,15370
2021-11-13,LIG,1371,2683
2021-11-13,LOM,4582,17957
2021-11-13,MAR,680,3600
2021-11-13,MOL,117,775
2021-11-13,PAB,381,791
2021-11-13,PAT,98,487
2021-11-13,PIE,3118,10251
2021-11-13,PUG,342,1919
2021-11-13,SAR,514,2259
2021-11-13,SIC,3763,7733
2021-11-13,TOS,2788,6709
2021-11-13,UMB,756,2080
2021-11-13,VDA,10,491
2021-11-13,VEN,2422,8729
2021-11-14,ABR,152,575
2021-11-14,BAS,74,432
2021-11-14,CAL,355,1978
2021-11-14,CAM,1742,6279
2021-11-14,EMR,1050,6284
2021-11-14,FVG,710,707
2021-11-14,LAZ,1939,10349
2021-11-14,LIG,78,102
2021-11-14,LOM,1340,6182
2021-11-14,MAR,320,1270
2021-11-14,MOL,0,0
2021-11-14,PAB,0,1
2021-11-14,PAT,0,1
2021-11-14,PIE,1528,5914
2021-11-14,PUG,2,54
2021-11-14,SAR,291,532
2021-11-14,SIC,2073,3544
2021-11-14,TOS,1287,3294
2021-11-14,UMB,126,160
2021-11-14,VDA,27,267
2021-11-14,VEN,1375,4503
2021-11-15,ABR,910,4325
2021-11-15,BAS,272,1408
2021-11-15,CAL,1640,3674
2021-11-15,CAM,3884,13045
2021-11-15,EMR,2151,14538
2021-11-15,FVG,610,2721
2021-11-15,LAZ,2288,16177
2021-11-15,LIG,1387,4699
2021-11-15,LOM,4897,32533
2021-11-15,MAR,1148,4360
2021-11-15,MOL,123,999
2021-11-15,PAB,377,1300
2021-11-15,PAT,395,860
2021-11-15,PIE,3431,11893
2021-11-15,PUG,2627,9576
2021-11-15,SAR,922,4586
2021-11-15,SIC,3433,9419
2021-11-15,TOS,1959,7768
2021-11-15,UMB,513,2150
2021-11-15,VDA,25,613
2021-11-15,VEN,3863,10708
2021-11-16,ABR,652,3955
2021-11-16,BAS,202,1768
2021-11-16,CAL,1162,3699
2021-11-16,CAM,3588,13774
2021-11-16,EMR,1730,15605
2021-11-16,FVG,513,3992
2021-11-16,LAZ,2287,17037
2021-11-16,LIG,1053,5993
2021-11-16,LOM,4263,35928
2021-11-16,MAR,875,4709
2021-11-16,MOL,107,899
2021-11-16,PAB,183,861
2021-11-16,PAT,410,1215
2021-11-16,PIE,2573,13320
2021-11-16,PUG,3589,11769
2021-11-16,SAR,585,4570
2021-11-16,SIC,2745,9100
2021-11-16,TOS,1395,8395
2021-11-16,UMB,409,2111
2021-11-16,VDA,243,102
2021-11-16,VEN,1944,12536
2021-11-17,ABR,636,4960
2021-11-17,BAS,149,1293
2021-11-17,CAL,1374,4501
2021-11-17,CAM,2966,13700
2021-11-17,EMR,2025,15519
2021-11-17,FVG,212,2926
2021-11-17,LAZ,2076,16925
2021-11-17,LIG,872,5516
2021-11-17,LOM,3942,35484
2021-11-17,MAR,868,5377
2021-11-17,MOL,76,942
2021-11-17,PAB,309,1511
2021-11-17,PAT,275,874
2021-11-17,PIE,2396,13832
2021-11-17,PUG,1986,10001
2021-11-17,SAR,829,4529
2021-11-17,SIC,2729,8197
2021-11-17,TOS,1935,15044
2021-11-17,UMB,336,2349
